s_sat,T_sat
-64.83936218401946,431.6100255780995
-64.0259101156315,431.742527517198
-63.2094699193807,431.8748080920392
-62.389943861631394,432.00686814264805
-61.56723025042577,432.1387085039824
-60.74122319849433,432.2703300059793
-59.91181236790605,432.4017334735936
-59.07888269450814,432.5329197268402
-58.242314090215764,432.66388958083303
-57.401981120885765,432.79464384582616
-56.557752657318105,432.9251833272534
-55.70949149622402,433.055508825802
-54.857053950611096,433.1856211372812
-54.00028939851365,433.3155210529731
-53.13903979748409,433.4452093594256
-52.273139150789845,433.57468683855535
-51.4024129242813,433.7039542676859
-50.52667740735756,433.8330124195847
-49.645739011348724,433.96186206249797
-48.759393497625716,434.09050396018773
-47.86742512667412,434.2189388719679
-46.96960571802971,434.34716755273837
-46.06569360933877,434.4751907530189
-45.15543250104735,434.60300921898556
-44.23855017068432,434.73062369252324
-43.3147570395641,434.8580349112125
-42.38374456844871,434.98524360839434
-41.4451834583468,435.11225051320105
-40.4987216261758,435.2390563505868
-39.543981919833534,435.36566184136166
-38.58055953054196,435.4920677022252
-37.60801905192362,435.6182746458015
-36.625891125098356,435.74428338067736
-35.63366859624637,435.8700946114427
-34.63080209719135,435.9957090387369
-33.61669493950105,436.12112735929804
-32.59069690598587,436.24635028122833
-31.552098396010646,436.3713784660813
-30.50012081865479,436.49621261114936
-29.43390795366081,436.62085339763263
-28.352514359918818,436.7453015029267
-27.25489177754424,436.8695576006485
-26.139872746270623,436.9936223606658
-25.00615071081011,437.1174964491227
-23.852255646244533,437.2411805284662
-22.67652390561229,437.364675257476
-21.47706052300229,437.4879812912863
-20.251691545577636,437.6110992808142
-18.997902845818455,437.73402987549804
-17.712760785332517,437.85677371876716
-16.392807076446324,437.97933145156736
-15.03391757545421,438.1017037053277
-13.631106701999252,438.2238911287958
-12.178254797167247,438.34589433250727
37.8032526189232,438.34589433250727
38.74790618063536,438.2238911287958
39.641711513747,438.1017037053277
40.49078612971229,437.97933145156736
41.300111832579745,437.85677371876716
42.07381035574981,437.73402987549804
42.81533715634025,437.6110992808142
43.52762307781286,437.4879812912863
44.21317931249144,437.364675257476
44.87417696956073,437.2411805284662
45.51250812349634,437.1174964491227
46.129833513019484,436.9936223606658
46.727620238358284,436.8695576006485
47.30717191354669,436.7453015029267
47.86965304096678,436.62085339763263
48.416108906014045,436.49621261114936
48.94748195858212,436.3713784660813
49.464625411025644,436.24635028122833
49.96831444183451,436.12112735929804
50.459256483257406,435.9957090387369
50.938098195293605,435.8700946114427
51.40543319052573,435.74428338067736
51.86180774534372,435.6182746458015
52.30772590494017,435.4920677022252
52.74365390213772,435.36566184136166
53.17002399938239,435.2390563505868
53.587237843420795,435.11225051320105
53.99566940597094,434.98524360839434
54.39566757124288,434.8580349112125
54.787558420742286,434.73062369252324
55.17164725755087,434.60300921898556
55.548220405421105,434.4751907530189
55.917546812299335,434.34716755273837
56.279879484601715,434.2189388719679
56.63545677230542,434.09050396018773
56.984503524146625,433.96186206249797
57.32723212839319,433.8330124195847
57.66384345279846,433.7039542676859
57.99452769537006,433.57468683855535
58.31946515610038,433.4452093594256
58.638826938440495,433.3155210529731
58.952775588170496,433.1856211372812
59.26146567637764,433.055508825802
59.565044331866794,432.9251833272534
59.863651731088595,432.79464384582616
60.15742154336166,432.66388958083303
60.44648134352155,432.5329197268402
60.73095299012753,432.4017334735936
61.010952974308665,432.2703300059793
61.28659274166985,432.1387085039824
61.557978989867046,432.00686814264805
61.82521394397195,431.8748080920392
62.088395611648636,431.742527517198
62.34761801994636,431.6100255780995
62.602971435234785,431.47730142961365
62.85454221998812,431.34435416906945
63.102414455434314,431.21118305137173
63.34666790699247,431.0777871575709
63.587379708824955,430.94416562162087
63.8246241276594,430.8103175721558
64.05847270762187,430.67624213245995
64.2889944057263,430.54193842041883
64.5162556163224,430.40740560959546
64.74032068940204,430.2726426920217
64.96125145827723,430.1376488236405
65.1791077245363,430.00242310031695
65.39394726394728,429.86696461227433
65.60582591933093,429.7312724440448
65.81479768802551,429.59534567442046
66.02091480433269,429.4591833764054
66.22422781731075,429.32278461716874
66.42478566423877,429.18614845801045
66.62263574006063,429.04927395432736
66.81782396214662,428.91216015542227
67.01039483188701,428.7748061043739
67.20039146917446,428.6372108335181
67.38785577184717,428.4993733834955
67.57282831156247,428.3612927744279
67.75534848735744,428.22296802482964
67.93545454761961,428.08439814690126
68.11318363510458,427.9455821464752
68.28857182970697,427.80651902295824
68.46165418910144,427.66720776926945
68.63246478743275,427.52764737178643
68.80103675212938,427.38783681028616
68.96740229893786,427.247775057886
69.13159276531682,427.10746108098306
69.2936386422629,426.9668938391941
69.45356960465257,426.82607228529497
69.61141454020652,426.68499536515833
69.76720157713059,426.5436620176914
69.92095811050626,426.4020711747738
70.0727108275194,426.2602217611917
70.22248573156217,426.1181126945753
70.37030816528916,425.9757428853326
70.51620283267155,425.83311123658336
70.6601938201152,425.69021664409246
70.80230461666075,425.54705799620206
70.94255813335319,425.40363417376415
71.08097672179409,425.2599440500699
71.21758219192652,425.1159864907812
71.35239582909036,424.97176035385814
71.48543841039009,424.8272644894891
71.61673022039824,424.6824977400175
71.74629106623617,424.5374589398679
71.87414029204648,424.39214691547335
72.00029679291156,424.24656048519813
72.12477902822661,424.10069845926387
72.24760503454942,423.95455963967106
72.36879243796028,423.80814282012244
72.48835846596388,423.6614467859431
72.60631995892354,423.51447031400227
72.72269338108981,423.3672121726313
72.8374948311943,423.2196711215422
72.95074005254983,423.0718459117157
73.06244444337021,422.9237352854295
73.17262306557674,422.7753379760135
73.28129065438056,422.6266527078654
73.38846162699478,422.47767819634157
73.49415009114813,422.32841314766677
73.59836985328829,422.1788562588472
73.70113442650842,422.029006217579
73.80245703818935,421.87886170215836
73.902350637386,421.72842138138805
74.00082790195803,421.57768391448514
74.097901245464,421.42664795098494
74.19358282380666,421.2753121306473
74.28788454168256,421.12367508335717
74.3808180587898,420.97173542902874
74.47239479585086,420.8194917775043
74.56262594042353,420.66694272845393
74.65152245253509,420.5140868712741
74.73909507012144,420.36092278498376
74.82535431430301,420.2074490381198
74.91031049447948,420.0536641886317
74.99397371327863,419.89956678377314
75.07635387132618,419.74515535999456
75.15746067189131,419.59042844283164
75.23730362536874,419.43538454679515
75.31589205362502,419.28002217525716
75.39323509422023,419.1243398203369
75.46934170448763,418.96833596278464
75.54422066549634,418.8120090718641
75.6178805858924,418.6553576052342
75.6903299056193,418.4983800088275
75.76157689953808,418.3410747167285
75.83162968092306,418.1834401510507
75.90049620487136,418.02547472180913
75.96818427159518,417.86717682679523
76.03470152962934,417.7085448514472
76.10005535190331,417.54957713394543
76.16425335573699,417.390272106488
76.22730260233249,417.2306280755375
76.28921018967456,417.0706433829324
76.34998304160625,416.91031634728455
76.40962795875419,416.74964527709125
76.46815161005361,416.58862846755153
76.5255605352772,416.42726420041976
76.58186114748935,416.2655507438596
76.63705973544332,416.10348635229514
76.69116246590734,415.94106926626233
76.74417538591884,415.7782977122568
76.79610442499472,415.61516990257974
76.84695539725874,415.45168403518267
76.89673400352773,415.2878382935091
76.94544583332863,415.123630846335
76.99309636686797,414.9590598476054
77.03969097694362,414.7941234362708
77.08523493080632,414.62881973611945
77.1297333919663,414.46314685560856
77.17319142195727,414.297102887692
77.2156139820481,414.1306859096476
77.25700593491182,413.9638939828976
77.29737204624386,413.7967251528336
77.33671698634397,413.6291774486308
77.37504533164913,413.4612488830667
77.41236156623276,413.29293745233224
77.4486700832559,413.1242411358436
77.48397518638744,412.9551578960496
77.51828109123782,412.78568567825374
77.55159192679783,412.61582241044465
77.58391173591029,412.4455660028495
77.61524447611717,412.27491434758616
77.6455940370077,412.10386526137955
77.67496419139533,411.9324167134896
77.70335866293705,411.76056648724705
77.73078108597535,411.58831240205905
77.75723501651609,411.4156522584998
77.7827239333106,411.24258383808683
77.80725123890984,411.06910490305575
77.83082026068251,410.89521319612976
77.85343425181556,410.72090644028674
77.87509639228058,410.5461823385223
77.89580978977813,410.37103857360984
77.91557748065502,410.1954728078565
77.93440243080018,410.01948268285514
77.95228753650869,409.8430658192333
77.96923562532864,409.6662198163973
77.98524945688492,409.4889422522733
78.00033172367645,409.3112306830439
78.0144850518941,409.133082642893
78.02771200189011,408.9544956436447
78.04001506963377,408.7754671747128
78.0513966865784,408.5959947025564
78.06185922082588,408.41607567054115
78.07140497770264,408.23570749862034
78.08003620041328,408.0548875830409
78.08775507067614,407.8736132960437
78.09456370934082,407.69188198556145
78.10046417698625,407.50969097491054
78.10545847450399,407.32703756247685
78.10954854365953,407.1439190213983
78.1127362676427,406.96033259924235
78.11502347157564,406.77627551767046
78.11641192308848,406.591744972123
78.11690333274142,406.4067381314568
78.11649935454624,406.2212521376125
78.11520158642519,406.03528410526144
78.11301157066319,405.84883112144973
78.1099307943423,405.66189024523476
78.10596068975853,405.47445850731697
