s_sat,T_sat
323.34706588554326,396.05817375122194
322.63389942918417,395.71645648757595
321.9164291904827,395.37298025741967
321.1946164667226,395.02772361692246
320.4684218547586,394.6806647069744
319.7378052348241,394.3317812421425
319.00272575385077,393.98105049925266
318.2631414609962,393.62844924492765
317.51901070778075,393.27395397099735
316.77028995815954,392.9175405026382
316.0169352483899,392.5591842434912
315.2589017898746,392.19886009618574
314.4961439490704,391.8365424483248
313.7286152267449,391.47220515796465
312.9562682365637,391.1058215385781
312.1790546829826,390.7373643434692
311.3969253384095,390.36680574962145
310.6098300196142,389.99411734095116
309.8177175633558,389.61927009094035
309.0205358011868,389.2422343446207
308.2182315334141,388.8629797998795
307.4107505021751,388.4814754880566
306.5980373635828,388.0976897537979
305.78003565892664,387.71159023413395
304.9566877848585,387.3231438367428
304.1279349625446,386.93231671736334
303.29371720573005,386.53907425631377
302.453973287666,386.14338103407636
301.6086407068596,385.7452008058996
300.75765565158304,385.34449647537093
299.9009529631002,384.94123006691143
299.0384660975482,384.5353626971342
298.1701270864051,384.12685454501127
297.29586649550043,383.71566482079265
296.41561338248096,383.3017517336051
295.5292952526774,382.885072457671
294.63683801328705,382.4655830970694
293.7381659258011,382.04323864896577
292.83320155659095,381.61799296522884
291.9218657255715,381.1897987123459
291.0040774528374,380.75860732954806
290.0797539031935,380.32436898504415
289.14881032845915,379.8870325302628
288.21116000744973,379.44654545198756
287.2667141835207,379.00285382227247
286.3153819995389,378.5559022460045
285.3570704301704,378.10563380598614
284.39168421134434,377.65199000538934
283.41912576673195,377.19491070742873
282.4392951311181,376.7343340720903
281.45208987047045,376.27019648973953
280.4574049985584,375.80243251142133
279.4551328899287,375.3309747756497
278.4451631890396,374.8557539314707
277.42738271535626,374.37669855756974
276.4016753641795,373.8937350771698
275.3679220029766,373.4067876684564
274.326000362965,372.91577817024165
273.2757849256842,372.42062598255546
272.217146804267,371.9212479618334
271.1499536191137,371.4175583103391
270.07406936764863,370.90946845943614
268.98935428780146,370.3968869462882
267.8956647148576,369.87971928353596
266.79285293128385,369.35786782146243
265.6807670090935,368.83123160211335
264.55925064431693,368.29970620480196
263.42814298308133,367.7631835823727
262.28727843878755,367.22155188754664
261.1364864998194,366.6746952886146
259.9755910108355,366.1224936818361
258.8044120988819,365.56482286354105
257.6227626224813,365.0015537182939
256.43045023537127,364.43255239054645
255.2272765414786,363.8576799288286
254.01303683051117,363.2767920174249
252.787519799909,362.6897386905066
251.5505072610476,362.0963640267216
250.3017738286481,361.49650582260654
249.0410865921963,360.8899952430152
247.76820476812173,360.2766564465825
246.48287933134998,359.6563061840323
245.1848526247637,359.02875336691505
243.87385794493676,358.39379860409844
242.5496191024272,357.7512337030546
241.2118499546988,357.10084113265395
239.86025390964926,356.44239344382066
238.49452339747626,355.77565264398226
237.1143393084651,355.1003695207859
235.71937039403628,354.41628291002064
234.3092726281732,353.7231189020854
232.8836885260742,353.0205899806507
231.44224641660136,352.30839408639065
229.9845596647666,351.5862135977509
228.51022584018088,350.8537142197086
227.01882582697053,350.11054377028165
225.5099228703022,349.3563308532013
223.98306155415804,348.5906834035752
222.43776670453332,347.81318709155653
220.87354221168272,347.02340356690934
219.28986976445398,346.2208685249026
217.68620748909092,345.40508957106766
216.06198848424216,344.5755438589848
214.41661924312083,343.7316754712732
212.74947795303223,342.87289250926176
211.05991266162067,341.9985638512505
209.34723929836557,341.10801553263684
207.61073893953116,340.20052658580437
205.84965806868112,339.2753249506912
204.06320194615316,338.33158161047004
202.25053490685124,337.3684053431401
200.4107766448924,336.38483602385594
198.54299908278801,335.3798371781908
196.64622299803196,334.3522874885895
194.71941439432544,333.30097107080616
192.76148060757512,332.2245662983764
190.77126614160238,331.121632904707
188.74754823626964,329.9905970313788
186.68902917950476,328.8297321124751
184.59434440364555,327.6371458452875
182.4620361610461,326.4107441985387
180.2905639778615,325.14821179494305
178.07829530072829,323.8469756704908
175.8235008127364,322.5041647388708
173.52435047428213,321.1165608502373
171.17891086327248,319.68053924325216
168.78514375591223,318.1919953158669
166.3409133111881,316.6462549057629
163.84398734319439,315.03795985611924
161.29205998873562,313.3609259548672
158.68278552867153,311.6079630351184
156.0138051158582,309.77062089672637
153.28287541308723,307.83890692546396
150.48796551596052,305.8008410991199
147.62749091816585,303.6418939007175
144.70067125637593,301.34418869944466
141.70812180463884,298.8853613734258
138.6528604119223,296.2368816693774
135.54203927920778,293.36149314129705
132.3901060996115,290.20915241003615
129.2247653710855,286.7102293272351
126.09908188884715,282.7634471221554
123.11807560642274,278.21253093027707
120.50452828421507,272.79586320167624
