s_sat,T_sat
531.653296953928,431.35092221381257
531.9296950645804,431.22918492812096
532.1968559656751,431.1072397103159
532.4549909400728,430.9850857605869
532.7043023005781,430.8627222742219
532.9449839014377,430.7401484415523
533.1772216130773,430.61736344791393
533.4011937583193,430.4943664733104
533.6170715442126,430.3711566937119
533.825019408549,430.2477332788442
534.0251954009723,430.12409539369196
534.217751508217,430.00024219804226
534.4028339642689,429.8761728464394
534.580583540305,429.7518864881388
534.7511356687124,429.6273823770262
534.9146212759424,429.50265944518554
535.0711661688497,429.37771692366414
535.2208918161281,429.2525539402341
535.363915421511,429.1271696171558
535.5003501213511,429.0015630711306
535.630305170516,428.8757334132513
535.7538861174078,428.7496797489545
535.8711949689202,428.62340117797106
535.9823303460347,428.4968967942758
536.0873876306391,428.37016568603804
536.1864591041905,428.2432069355702
536.2796340788209,428.11601961927573
536.3669990212795,427.988602807598
536.4486376702856,427.86095556496684
536.5246311476435,427.73307694974596
536.595058063523,427.60496601417884
536.6599946163496,427.4766218043336
536.7195146875202,427.3480433600493
536.7736899313697,427.2192297148788
536.8225898605931,427.0901798960339
536.8662819274849,426.9608929243266
536.9048316011488,426.8313678141134
536.9383024410047,426.70160357323505
536.9667561667334,426.5715992029599
536.9902519860237,426.44135363914074
537.0088497026132,426.3108659940546
537.0226050807863,426.18013518375324
537.0315731174996,426.0491601826341
537.0358069764311,425.9179399340379
537.035359154251,425.7864734406473
537.0302799690622,425.6547596377499
537.0206185781269,425.5227974717211
537.0064227998377,425.3905858818337
536.987739157485,425.2581238001795
536.964612921214,425.1254101515956
536.9370881481652,424.9924438535904
536.905207720998,424.85922381627427
536.869013384762,424.72574894228654
536.8285457822725,424.5920181267255
536.7838444879941,424.4580302570759
536.7349480405709,424.323784213137
536.6818939740358,424.1892788669508
536.6247188476966,424.05451308272353
536.5634582749217,423.9194857167542
536.4981469507505,423.7841956173593
536.4288186783976,423.64864162479523
536.3555063947495,423.5128225711823
536.278242194859,423.3767372804251
536.1970573554913,423.24038456813344
536.1119823577988,423.1037632415427
536.0230469091123,422.9668720994328
535.9302799639152,422.8297099320452
535.83370974404,422.69227552099994
535.7333637581322,422.55456763921256
535.6292688203631,422.4165850508076
535.5214510684895,422.2783265110338
535.4099359812376,422.13979076617557
535.2947483950594,422.00097655346474
535.17591252031,421.86188260099226
535.0534519568168,421.7225076276163
534.9273897089219,421.5828503428707
534.7977481999785,421.44290944687293
534.6645492863566,421.30268363022935
534.5278142709549,421.16217157394124
534.3875639162633,421.0213719493106
534.2438184571273,420.88028341785804
534.0965976126374,420.73890463119926
533.9459205969968,420.59723423085995
533.791806125421,420.45527084764893
533.634272452556,420.3130131041948
533.4733373416717,420.17045961086546
533.3090181016387,420.02760896822883
533.1413315904509,419.88445976633284
532.9702942247918,419.741010584598
532.7959219892972,419.5972599917061
532.6182304454941,419.4532065454903
532.4372347404803,419.308848792822
532.2529496152791,419.1641852694962
532.0653894129657,419.0192145001169
531.8745680864954,418.8739349979789
531.6804992063006,418.7283452649501
531.4831959676313,418.58244379135084
531.2826711976708,418.4362290558319
531.0789373624073,418.2896995252515
530.8720065733074,418.1428536545499
530.6618905937463,417.99568988662213
530.4486008452739,417.84820665219087
530.2321484136345,417.70040236967407
530.0125440546386,417.5522754450551
529.7897981998154,417.40382427174734
529.5639209619092,417.2550472304596
529.334922140182,417.10594268905743
529.1028112255613,416.9565090024249
528.8675974056262,416.80674451232267
528.6292895694168,416.6566475472449
528.3878963121132,416.5062164222736
528.1434259395539,416.3554494389316
527.8958864726116,416.20434488503395
527.645285651423,416.0529010345349
527.3916309395113,415.9011161473768
527.1349295277278,415.74898846933183
526.875188338085,415.59651623184254
526.612414027405,415.44369765185536
526.3466129913428,415.2905309317024
526.0777913671955,415.1370142588664
525.8059550377061,414.9831458058592
525.5311096342135,414.82892373004324
525.2532605397998,414.6743461734567
524.9724128923377,414.5194112626416
